,515rcbc156,515rcbc157,515rcbc159,515rcbc160,515rcbc161,515rcbc168,515rcbc169,515rcbc170,515rcbc174,515rcbc175,515rcbc176,515rcbc177,515rcbc178,515rcbc179,515rcbc180,515rcbc181,515rcbc184,515rcbc185,515rcbc186,515rcbc187,515rcbc188,515rcbc189,515rcbc190,515rcbc191,515rcbc192,515rcbc193,515rcbc194
587972k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobulbaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096738k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Alkanindiges; s__,10.148476582178278,9.266786540694902,10.015415052386688,0.0,0.0,12.198751965193736,7.98299357469431,11.766114757586722,8.154818109052105,9.129283016944967,10.30149619498255,5.044394119358453,6.247927513443585,4.247927513443585,8.379378367071261,9.569855608330947,13.57790083688697,3.700439718141092,4.584962500721156,10.911391987843459,7.0,7.459431618637297,5.857980995127572,10.869593843240784,9.100662339005199,2.807354922057604,4.169925001442312
362342k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__,0.0,0.0,0.0,0.0,0.0,3.321928094887362,0.0,0.0,0.0,3.9068905956085187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275052k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501738k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4409236k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4594316186372973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.64745842645492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068572k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__durum,7.900866807980749,9.804131021183318,4.0,8.098032082960527,0.0,6.6865005271832185,7.679480099505446,7.98299357469431,6.303780748177103,7.219168520462161,7.339850002884624,8.768184324776927,0.0,7.6865005271832185,0.0,7.451211111832329,7.426264754702098,1.584962500721156,2.584962500721156,10.226412192788786,6.3750394313469245,9.878050912728536,6.94251450533924,4.954196310386875,0.0,3.0,5.832890014164741
4456936k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__11-24; f__; g__; s__,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9068905956085187,0.0,0.0,0.0,0.0
810855k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__,3.807354922057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293914k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581755k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614081k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__,4.247927513443585,0.0,0.0,0.0,0.0,4.459431618637297,0.0,0.0,2.0,0.0,4.169925001442312,0.0,0.0,0.0,0.0,0.0,6.087462841250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874754k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__luteus,5.357552004618084,4.392317422778761,2.584962500721156,5.169925001442312,2.0,5.044394119358453,5.523561956057013,8.184875342908283,5.169925001442312,5.285402218862249,3.0,4.754887502163468,2.807354922057604,4.0,1.584962500721156,4.087462841250339,4.0,0.0,1.584962500721156,6.266786540694901,3.4594316186372973,6.459431618637297,3.0,2.321928094887362,4.169925001442312,2.0,3.321928094887362
614083k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__,4.0,3.0,1.0,0.0,0.0,3.169925001442312,1.0,1.584962500721156,1.0,0.0,1.584962500721156,1.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,3.700439718141092,2.0,0.0,1.584962500721156,1.0,2.0,0.0,0.0
874750k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__,7.800899899920305,0.0,0.0,0.0,0.0,6.658211482751795,0.0,4.321928094887363,3.0,2.321928094887362,5.523561956057013,6.108524456778169,0.0,6.727920454563199,0.0,2.0,6.022367813028454,0.0,0.0,1.0,0.0,2.321928094887362,3.807354922057604,0.0,0.0,0.0,0.0
1024772k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.584962500721156,0.0,0.0,1.584962500721156,0.0,0.0
2708478k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__Fluviicola; s__,2.0,0.0,0.0,0.0,0.0,4.643856189774724,0.0,0.0,3.169925001442312,0.0,3.321928094887362,0.0,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821158k__Bacteria; p__Cyanobacteria; c__Synechococcophycideae; o__Pseudanabaenales; f__Pseudanabaenaceae; g__Leptolyngbya; s__,6.321928094887363,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321928094887362,0.0,0.0
303643k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__,5.930737337562887,0.0,0.0,1.0,1.0,4.754887502163468,1.0,0.0,0.0,1.0,3.807354922057604,0.0,0.0,0.0,3.169925001442312,0.0,3.9068905956085187,0.0,0.0,6.044394119358453,1.0,0.0,0.0,5.169925001442312,0.0,0.0,0.0
1105388k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106653k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,5.554588851677638,7.434628227636725,0.0,0.0,0.0,1.584962500721156,0.0,4.754887502163468,0.0,0.0,2.584962500721156,0.0,0.0,0.0,4.169925001442312,0.0,0.0,0.0
539293k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Flectobacillus; s__,3.807354922057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,0.0,0.0,5.491853096329675,4.643856189774724,0.0,0.0,0.0,0.0,0.0,6.357552004618084,0.0,0.0,0.0,0.0
704267k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501267k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__acnes,1.584962500721156,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
4461506k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9068905956085187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210201k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__; s__,3.0,3.807354922057604,2.321928094887362,0.0,2.0,4.700439718141092,2.584962500721156,0.0,1.584962500721156,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.700439718141092,0.0,0.0,3.807354922057604,0.0,0.0,0.0,2.0,0.0,0.0,0.0
450209k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,9.885696373339394,9.079484783826816,5.321928094887363,8.092757140919852,8.016808287686555,9.614709844115207,10.084808387804362,7.417852514885898,8.618385502258606,9.312882955284355,9.221587121264806,7.066089190457772,3.700439718141092,6.6293566200796095,5.614709844115208,8.335390354693924,9.948367231584678,6.426264754702098,3.584962500721156,10.208234358339789,8.409390936137703,8.038918989292302,9.515699838284043,8.679480099505446,5.285402218862249,5.491853096329675,6.768184324776926
772651k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,4.321928094887363,4.807354922057604,0.0,0.0,0.0,3.700439718141092,4.807354922057604,0.0,0.0,0.0,0.0,5.882643049361842,0.0,0.0,0.0,0.0,0.0
4467325k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4395263k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Aequorivita; s__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231395k__Bacteria; p__Chloroflexi; c__TK10; o__; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0
4440449k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453896k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
323929k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
512148k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__,5.807354922057604,0.0,5.754887502163468,4.392317422778761,0.0,6.882643049361842,5.491853096329675,0.0,2.321928094887362,5.129283016944966,7.098032082960526,0.0,0.0,0.0,0.0,3.0,7.6653359171851765,0.0,0.0,6.554588851677638,0.0,0.0,1.584962500721156,0.0,5.20945336562895,0.0,0.0
162725k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Lutibacterium; s__,2.0,0.0,1.0,0.0,0.0,6.266786540694901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882643049361842,0.0,0.0,0.0,6.129283016944966,0.0,0.0,0.0,0.0,0.0,0.0
1038987k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__,5.426264754702098,3.9068905956085187,4.584962500721156,0.0,0.0,7.658211482751795,5.459431618637297,0.0,4.0,3.584962500721156,6.339850002884624,0.0,0.0,0.0,4.0,4.754887502163468,8.199672344836364,0.0,0.0,7.294620748891627,0.0,0.0,0.0,5.554588851677638,0.0,0.0,0.0
519625k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.129283016944966,0.0,0.0,0.0,0.0,4.0,3.4594316186372973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274365k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__; s__,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063513k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__,4.169925001442312,0.0,0.0,0.0,0.0,6.20945336562895,1.0,0.0,3.584962500721156,4.0,5.882643049361842,0.0,0.0,0.0,0.0,1.0,6.7414669864011465,0.0,0.0,4.459431618637297,0.0,4.584962500721156,0.0,0.0,1.0,0.0,0.0
278795k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__,5.882643049361842,6.882643049361842,0.0,0.0,0.0,9.381542951184585,1.584962500721156,0.0,3.807354922057604,3.700439718141092,4.169925001442312,2.321928094887362,4.321928094887363,5.857980995127572,2.584962500721156,7.139551352398794,6.0,0.0,3.584962500721156,7.7615512324444795,6.108524456778169,9.240791332161956,4.087462841250339,0.0,0.0,4.459431618637297,0.0
509452k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
836331k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__,3.807354922057604,2.0,0.0,0.0,0.0,6.321928094887363,0.0,0.0,3.0,2.584962500721156,6.321928094887363,4.754887502163468,0.0,0.0,4.087462841250339,0.0,6.392317422778761,0.0,0.0,4.906890595608519,0.0,0.0,0.0,6.7414669864011465,0.0,0.0,0.0
1145598k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495052k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113684k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,1.0,6.643856189774724,1.0,0.0,0.0,10.727920454563199,0.0,11.114393054867307,4.754887502163468,1.0,10.192292814470767,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.92481250360578,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0
906071k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216828k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,3.9068905956085187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583673k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__; s__,1.584962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.0,0.0,1.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632380k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__,0.0,0.0,0.0,0.0,0.0,3.4594316186372973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584951k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.087462841250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37026k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4374754k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195196k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860226k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358749k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236709k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4483963k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__,0.0,0.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303163k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365828k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.807354922057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255057k__Bacteria; p__WS3; c__PRR-12; o__LD1-PA13; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,5.087462841250339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255051k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700439718141092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445570k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__,4.169925001442312,0.0,0.0,0.0,0.0,4.584962500721156,0.0,0.0,3.9068905956085187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040916k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.700439718141092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655387k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
1052451k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.807354922057604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525378k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9068905956085187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3582212k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__; s__,3.9068905956085187,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295384k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__,0.0,0.0,0.0,0.0,0.0,1.584962500721156,1.584962500721156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
252581k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564690k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__,2.321928094887362,0.0,0.0,0.0,0.0,3.584962500721156,6.303780748177103,0.0,2.0,3.169925001442312,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.930737337562887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941024k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__,0.0,4.584962500721156,0.0,0.0,6.266786540694901,4.087462841250339,4.954196310386875,0.0,0.0,4.906890595608519,6.357552004618084,0.0,0.0,0.0,5.700439718141092,2.807354922057604,4.087462841250339,0.0,0.0,1.0,0.0,10.325305455089682,5.554588851677638,1.0,0.0,0.0,0.0
335422k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter; s__,7.417852514885898,5.727920454563199,1.0,0.0,0.0,9.189824558880018,3.807354922057604,1.0,4.321928094887363,2.0,4.247927513443585,0.0,0.0,0.0,3.0,4.643856189774724,5.459431618637297,1.0,0.0,5.930737337562887,6.491853096329675,1.0,0.0,1.0,0.0,4.643856189774724,0.0
701221k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__,2.0,1.584962500721156,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
